invoice_and_item_number,date,store_number,store_name,major_category_name,city,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters
S05722500056,2012-05-24,2588,Hy-Vee Food and Drug #6 / Cedar Rapi,Whiskies,CEDAR RAPIDS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S08625200017,2012-10-29,4077,Xo Food And Liquor,Whiskies,WATERLOO,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S04545600019,2012-03-14,2661,Hy-Vee Food Store / Sheldon,Whiskies,SHELDON,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S23596300006,2015-01-21,4670,Guppy's On The Go / Tripoli,Whiskies,TRIPOLI,13928,Mcmaster's Canadian,6,1750,8.95,13.43,6,80.58,10.5
S08541800007,2012-10-25,4600,Kum & Go #207 / Hubbell DM,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S28538000009,2015-10-19,4641,Kum & Go #573 / SE 14th DM,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S28451600018,2015-10-14,3842,Bancroft Liquor Store,Whiskies,BANCROFT,13928,Mcmaster's Canadian,6,1750,8.95,13.43,6,80.58,10.5
S19307600001,2014-06-03,3783,Dyno's Wine and Spirits / Pocahontas,Whiskies,POCAHONTAS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S28289200028,2015-10-06,4820,Lil' Chubs Corner Stop,Whiskies,INWOOD,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S08269300005,2012-10-11,4025,Karam Kaur Khasriya Llc,Whiskies,BELLE PLAINE,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S21817900014,2014-10-16,3647,Wal-Mart 2889 / Clinton,Whiskies,CLINTON,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S28266700002,2015-10-05,4897,Gasland #102 / Burlington,Whiskies,BURLINGTON,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S11879100067,2013-04-25,2527,Hy-Vee Food Store #5 / Des Moines,Whiskies,DES MOINES,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S05389300002,2012-05-07,3930,Kuennen's Liquor Store,Whiskies,ST LUCAS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S14175500016,2013-10-23,4023,Wal-Mart 1389 / Boone,Whiskies,BOONE,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S05787100002,2012-05-30,2585,Hy-Vee Wine and Spirits / Algona,Whiskies,ALGONA,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S05204900001,2012-04-24,4146,Fareway Stores #561 / Waverly,Whiskies,WAVERLY,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S19526000011,2014-06-12,3925,Johncy's Liquor Store Inc,Whiskies,NORTH LIBERTY,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S08456400003,2012-10-22,4560,Casey's General Store #2914 / Harlan,Whiskies,HARLAN,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S15119200002,2013-10-14,4306,Northside One Stop / Hampton,Whiskies,HAMPTON,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S22043200002,2014-10-28,4637,Kwik Shop #560 / Cedar Rapids,Whiskies,CEDAR RAPIDS,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S04507800018,2012-03-12,4110,"Brothers Market, Inc.",Whiskies,PARKERSBURG,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S21855200007,2014-10-21,4471,Kum & Go #212 / WATERLOO,Whiskies,WATERLOO,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S07999500002,2012-10-01,4453,SID'S GAS and GROCERIES,Whiskies,FOREST CITY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S23380400006,2015-01-07,3842,Bancroft Liquor Store,Whiskies,BANCROFT,13928,Mcmaster's Canadian,6,1750,8.95,13.43,6,80.58,10.5
S08236900006,2012-10-11,4375,Kum & Go #237 / Grimes,Whiskies,GRIMES,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08069900118,2012-10-02,2625,Hy-Vee Wine and Spirits #2,Whiskies,DAVENPORT,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S13853800009,2013-08-12,2630,Hy-Vee Drugstore #2 / WDM,Whiskies,WEST DES MOINES,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S12231300003,2013-05-15,4319,Fareway Stores #703 / Humbolt,Whiskies,HUMBOLDT,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S28294400005,2015-10-08,4366,Kum & Go #137 / Tiffin,Whiskies,TIFFIN,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S19067400012,2014-05-20,2475,"Private Cellar, Inc.",Whiskies,WEST BEND,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S09931700009,2013-01-08,4547,Fareway Stores #902 / Hampton,Whiskies,HAMPTON,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S04681100014,2012-03-21,2502,Hy-Vee Wine and Spirits / Ankeny,Whiskies,ANKENY,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S22002900002,2014-10-27,4970,Jeff's Market / West Liberty,Whiskies,WEST LIBERTY,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S03412400055,2012-01-04,2661,Hy-Vee Food Store / Sheldon,Whiskies,SHELDON,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S08022700001,2012-10-02,4517,Casey's General Store #2767 / Cedar,Whiskies,CEDAR RAPIDS,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08636700008,2012-10-30,4443,Palo Mini Mart,Whiskies,PALO,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08549600008,2012-10-25,4599,Quik Trip #500 / Hubbell DM,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S28572400002,2015-10-20,4439,CENTER POINT FOODS,Whiskies,CENTER POINT,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S15178900003,2013-10-16,3584,L and M Beverage,Whiskies,OELWEIN,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S18411800004,2014-04-15,3783,Dyno's Wine and Spirits / Pocahontas,Whiskies,POCAHONTAS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S21594100010,2014-10-06,4794,Smokin' Joe's #17 Tobacco and Liquor,Whiskies,BURLINGTON,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S15129700007,2013-10-14,4704,The Filling Station / Council Bluffs,Whiskies,COUNCIL BLUFFS,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S21611500001,2014-10-07,4117,Tobacco Shop / Arnolds Park,Whiskies,ARNOLDS PARK,13928,Mcmaster's Canadian,6,1750,8.95,13.43,6,80.58,10.5
S04531600002,2012-03-13,4114,After 5 Somewhere,Whiskies,ATLANTIC,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S28322000006,2015-10-07,4914,Prime Mart / Center St,Whiskies,CEDAR FALLS,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S08595300007,2012-10-29,4376,Kum & Go #6 / Mason City,Whiskies,MASON CITY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S22077500004,2014-10-29,4186,H and A Mini Mart / Phillips 66,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S08509500002,2012-10-23,3606,Scotty's Liquor Store,Whiskies,GRUNDY CENTER,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S15338300002,2013-10-24,3582,Korthouse Liquor,Whiskies,LEON,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08391600004,2012-10-17,3465,Hometown Foods / Panora,Whiskies,PANORA,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S15126300003,2013-10-15,4487,Casey's General Store #2787 / Cedar,Whiskies,CEDAR RAPIDS,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S21802300081,2014-10-15,2603,Hy-Vee Wine and Spirits / Bettendorf,Whiskies,BETTENDORF,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S06983400024,2012-08-07,2591,Hy-Vee Wine and Spirits / Atlantic,Whiskies,ATLANTIC,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S06405700024,2012-07-05,3621,"Jensen Liquors, Ltd.",Whiskies,SHELDON,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S15199000003,2013-10-16,3417,Big G Food Store,Whiskies,MARENGO,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S07359100003,2012-08-28,2651,Hy-Vee / Waverly,Whiskies,WAVERLY,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S08063900010,2012-10-02,3842,Bancroft Liquor Store,Whiskies,BANCROFT,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S11794700007,2013-04-23,4670,Guppy's On The Go / Tripoli,Whiskies,TRIPOLI,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S18797800010,2014-05-06,2556,Hy-Vee Wine and Spirits / Esthervill,Whiskies,ESTHERVILLE,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S28590800001,2015-10-21,3013,Keith's Foods,Whiskies,BLOOMFIELD,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S12106400038,2013-05-08,2585,Hy-Vee Wine and Spirits / Algona,Whiskies,ALGONA,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S08056700007,2012-10-02,4464,Perfect Value Liquor Mart,Whiskies,ELDRIDGE,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S28657900005,2015-10-26,3829,Gary's Foods / Mt Vernon,Whiskies,MOUNT VERNON,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S05351600024,2012-05-02,2611,Hy-Vee Drugstore / Ottumwa,Whiskies,OTTUMWA,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S08067800004,2012-10-03,4389,KUM & GO #651 / ALBIA,Whiskies,ALBIA,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S15845400047,2013-11-20,2585,Hy-Vee Wine and Spirits / Algona,Whiskies,ALGONA,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S15081200023,2013-10-10,4126,Sam's Mainstreet Market / Solon,Whiskies,SOLON,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S05569900031,2012-05-16,2536,HY-VEE / PLEASANT HILL,Whiskies,PLEASANT HILL,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S28587800012,2015-10-22,4917,Kum & Go #115 / Perry,Whiskies,PERRY,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S05569800023,2012-05-16,2576,Hy-Vee Wine and Spirits / Storm Lake,Whiskies,STORM LAKE,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S08598800008,2012-10-29,4558,Kum & Go #226 / Sioux City,Whiskies,SIOUX CITY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08561400010,2012-10-25,4362,Kum & Go #135 / Polk City,Whiskies,POLK CITY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S21640700006,2014-10-08,3825,Shop N Save #2 / E 14th,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S19807500001,2014-06-30,3783,Dyno's Wine and Spirits / Pocahontas,Whiskies,POCAHONTAS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S08180400004,2012-10-09,4590,Casey's General Store #3045 / Cedar,Whiskies,CEDAR FALLS,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S10269000017,2013-01-28,2638,Hy-Vee Wine and Spirits / Cedar Fall,Whiskies,CEDAR FALLS,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S08245100006,2012-10-11,4393,KUM & GO #206 / CLIVE,Whiskies,CLIVE,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08210200004,2012-10-10,4369,Kum & Go #28 / Norwalk,Whiskies,NORWALK,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08104800002,2012-10-04,4725,Casey's General Store #1548 / Ankeny,Whiskies,ANKENY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S09674900097,2012-12-24,2613,Hy-Vee Food Store #1 / Council Bluff,Whiskies,COUNCIL BLUFFS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S04377400012,2012-03-05,3993,New Star Liquor / W 4th S / Waterloo,Whiskies,WATERLOO,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S14735500004,2013-09-24,4878,Shortee's Pit Stop,Whiskies,PRIMGHAR,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S28468800008,2015-10-14,4273,Smokin' Joe's #4 Tobacco and Liquor,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S07428000001,2012-10-08,4036,Five Star Snacks and More,Whiskies,WATERLOO,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S21677500012,2014-10-09,3647,Wal-Mart 2889 / Clinton,Whiskies,CLINTON,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S12173800002,2013-05-13,4331,Moore's Foods,Whiskies,WEST UNION,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S21840000002,2014-10-20,4880,Casey's General Store #1567 / Anita,Whiskies,ANITA,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S08536000011,2012-10-25,4406,KUM & GO #4020 / ANKENY,Whiskies,ANKENY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08419100009,2012-10-17,4046,J and K Market,Whiskies,CENTERVILLE,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08021600009,2012-10-01,4666,Super Stop II / Altoona,Whiskies,ALTOONA,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S15568900013,2013-11-13,3842,Bancroft Liquor Store,Whiskies,BANCROFT,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S05640200012,2012-05-22,4670,Guppy's On The Go / Tripoli,Whiskies,TRIPOLI,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S17754000002,2014-03-06,2190,"Central City Liquor, Inc.",Whiskies,DES MOINES,902751,Canadian Mac Naughton Whiskey,6,1750,10.65,15.98,6,95.88,10.5
S14967600001,2013-10-07,4121,Newport Bp / Wapello,Whiskies,WAPELLO,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S03431100009,2012-01-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Whiskies,STORM LAKE,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S13361200017,2013-07-15,2647,Hy-Vee #7 / Cedar Rapids,Whiskies,CEDAR RAPIDS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S11899900012,2013-04-29,4137,Fareway Stores #989 / Waukee,Whiskies,WAUKEE,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S22069300014,2014-10-29,4836,Kum & Go #52 / Iowa City,Whiskies,IOWA CITY,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S28354300004,2015-10-08,4847,Slagle Foods LeClaire,Whiskies,LECLAIRE,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S07347600007,2012-08-28,4670,Guppy's On The Go / Tripoli,Whiskies,TRIPOLI,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S05338300032,2012-05-02,2585,Hy-Vee Wine and Spirits / Algona,Whiskies,ALGONA,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S21564900003,2014-10-02,4539,Casey's General Store #40 / Scranton,Whiskies,SCRANTON,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S21727700005,2014-10-13,4418,KUM & GO #46 / WALNUT,Whiskies,WALNUT,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S28462300003,2015-10-14,2840,CVS Pharmacy #8633 / Bettendorf,Whiskies,BETTENDORF,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S08383100006,2012-10-16,4266,Wal-Mart 1683 / Shenandoah,Whiskies,SHENANDOAH,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S14102400016,2013-08-26,2630,Hy-Vee Drugstore #2 / WDM,Whiskies,WEST DES MOINES,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S09804100017,2012-12-31,2556,Hy-Vee Wine and Spirits / Esthervill,Whiskies,ESTHERVILLE,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S08616700008,2012-10-30,4395,KUM & GO #133 / ELLSWORTH,Whiskies,ELLSWORTH,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08544500008,2012-10-24,4593,The Cue Liquors,Whiskies,ROCK VALLEY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S12077600081,2013-05-07,2613,Hy-Vee Food Store #1 / Council Bluff,Whiskies,COUNCIL BLUFFS,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S28574700003,2015-10-20,3816,Swils,Whiskies,RED OAK,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S08173900003,2012-10-08,2551,Hy-Vee Food Store / Chariton,Whiskies,CHARITON,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08393200003,2012-10-17,4300,Fareway Stores #625 / Oskaloosa,Whiskies,OSKALOOSA,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S20064900020,2014-07-14,2630,Hy-Vee Drugstore #2 / WDM,Whiskies,WEST DES MOINES,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S16872700015,2014-01-15,2642,Hy-Vee Wine and Spirits / Pella,Whiskies,PELLA,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S10951400001,2013-03-06,2644,Hy-Vee Fort Dodge Wine and Spirits,Whiskies,FORT DODGE,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S13413400013,2013-07-17,4112,Corridor Ventures,Whiskies,NORTH LIBERTY,11588,Black Velvet Reserve,6,1750,12.99,19.48,6,116.88,10.5
S21552300015,2014-10-02,4214,New Star Liquor / Lafayet / Waterloo,Whiskies,WATERLOO,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S22086800006,2014-10-29,3873,Target Store T-1113 / Coralville,Whiskies,CORALVILLE,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S14907900003,2013-10-02,4097,Schleswig Foods And Spirits,Whiskies,SCHLESWIG,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S15944900007,2013-11-25,4670,Guppy's On The Go / Tripoli,Whiskies,TRIPOLI,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S08217000020,2012-10-09,2954,Dahl's / Ingersoll,Whiskies,DES MOINES,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08553700011,2012-10-24,2543,Hy-Vee Food Store #1 / Ottumwa,Whiskies,OTTUWMA,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S08139500008,2012-10-08,4376,Kum & Go #6 / Mason City,Whiskies,MASON CITY,11788,Black Velvet,6,1750,9.45,14.67,6,88.02,10.5
S28225800002,2015-10-01,3993,New Star Liquor / W 4th S / Waterloo,Whiskies,WATERLOO,11788,Black Velvet,6,1750,9.45,14.68,6,88.08,10.5
S16451200011,2013-12-21,2475,"Private Cellar, Inc.",Whiskies,WEST BEND,13928,Mcmaster's Canadian,6,1750,8.95,13.42,6,80.52,10.5
S14086200021,2013-10-11,3744,Payless Foods / Dyersville,Whiskies,DYERSVILLE,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S07370100002,2012-10-26,2549,Hy-Vee Food Store / Indianola,Whiskies,INDIANOLA,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S14126100011,2013-10-04,4102,Fareway Stores #386 / Ames,Whiskies,AMES,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S06231500012,2012-06-27,4112,Corridor Ventures,Whiskies,NORTH LIBERTY,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S08472700071,2012-10-22,3773,Benz Distributing,Whiskies,CEDAR RAPIDS,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S14160900002,2013-10-04,4320,Fareway Stores #470 / Perry,Whiskies,PERRY,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S15316900093,2013-10-23,2637,Hy-Vee #5 / Davenport,Whiskies,DAVENPORT,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S07428500001,2012-10-19,4140,Fareway Stores #900 / Euclid,Whiskies,DES MOINES,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S07431100001,2012-10-24,4268,Fareway Stores #531 / Algona,Whiskies,ALGONA,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S07433300001,2012-10-01,4153,Fareway Stores #067 / Evansdale,Whiskies,EVANSDALE,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S14937200009,2013-10-03,2487,Anamosa Family Foods,Whiskies,ANAMOSA,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S07339700019,2012-10-15,2837,CVS Pharmacy #8544 / Waterloo,Whiskies,WATERLOO,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S14250200002,2013-10-04,2582,Hy-Vee #2 Food Store / Mason City,Whiskies,MASON CITY,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S14160100002,2013-10-04,4315,Fareway Stores #554 / Washington,Whiskies,WASHINGTON,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S14251400046,2013-10-07,2591,Hy-Vee Wine and Spirits / Atlantic,Whiskies,ATLANTIC,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S08638000009,2012-10-30,4051,Fareway Stores #639 / Maquoketa,Whiskies,MAQUOKETA,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S14082200001,2013-10-04,2515,Hy-Vee Food Store #1 / Mason City,Whiskies,MASON CITY,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S14150100001,2013-10-04,4230,Fareway Stores #106 / Clive,Whiskies,CLIVE,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S07374800016,2012-10-19,2558,Hy-Vee Food Store / Mount Pleasant,Whiskies,MOUNT PLEASANT,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S14880300048,2013-10-01,2518,Hy-Vee Wine and Spirits / Red Oak,Whiskies,RED OAK,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S14141000002,2013-10-04,4162,Fareway Stores #963 / Cedar Rapids,Whiskies,CEDAR RAPIDS,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S15173100091,2013-10-16,3757,Wal-Mart 3590 / Sioux City,Whiskies,SIOUX CITY,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S15006400001,2013-10-08,4231,Fareway Stores #719 / Le Mars,Whiskies,LE MARS,10553,Black Velvet Cinnamon Rush,12,750,6.25,9.63,24,231.12,18
S14142600007,2013-10-16,4183,Fareway Stores #589 / Decorah,Whiskies,DECORAH,10550,Black Velvet Toasted Caramel,12,750,6.25,9.63,24,231.12,18
S14156400002,2013-10-04,4256,Fareway Stores #912 / Sioux Center,Whiskies,SIOUX CENTER,11586,Black Velvet Reserve,12,750,6.25,9.62,24,230.88,18
S08600900006,2012-10-29,4410,Kum & Go #203 / Perry,Whiskies,PERRY,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S28523700008,2015-10-19,4098,Wal-Mart 1475 / Washington,Whiskies,WASHINGTON,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S08015100006,2012-10-01,4255,FAREWAY STORES #058 / ORANGE CITY,Whiskies,ORANGE CITY,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S15158300010,2013-10-15,4398,KUM & GO #4786 / BELMOND,Whiskies,BELMOND,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S08819700007,2012-11-07,3615,Emmetsburg Food Pride,Whiskies,EMMETSBURG,11588,Black Velvet Reserve,6,1750,12.99,19.48,12,233.76,21
S21689100013,2014-10-09,3456,Quick Shop / Clear Lake,Whiskies,CLEAR LAKE,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S21522800006,2014-10-01,4565,KUM & GO #228 / Sioux city,Whiskies,SIOUX CITY,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S17430500018,2014-02-17,2591,Hy-Vee Wine and Spirits / Atlantic,Whiskies,ATLANTIC,11588,Black Velvet Reserve,6,1750,12.99,19.48,12,233.76,21
S28537900008,2015-10-19,2584,Hy-Vee Food Store / Fort Madison,Whiskies,FORT MADISON,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S08145000003,2012-10-08,4410,Kum & Go #203 / Perry,Whiskies,PERRY,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S28485100004,2015-10-15,4546,Casey's General Store #2303 / Glidde,Whiskies,GLIDDEN,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S07381400023,2012-10-12,2582,Hy-Vee #2 Food Store / Mason City,Whiskies,MASON CITY,11588,Black Velvet Reserve,6,1750,12.99,19.48,12,233.76,21
S15433900043,2013-10-30,3573,Quik Shop Foods / Four M In,Whiskies,OTTUMWA,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S15213800007,2013-10-17,3878,Liquor and Tobacco Outlet /,Whiskies,CEDAR FALLS,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S22004500004,2014-10-27,2554,Hy-Vee Food Store / Davenport,Whiskies,DAVENPORT,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S21985100016,2014-10-23,3732,North Scott Foods,Whiskies,ELDRIDGE,11788,Black Velvet,6,1750,9.45,14.68,12,176.16,21
S21966800005,2014-10-22,3842,Bancroft Liquor Store,Whiskies,BANCROFT,13928,Mcmaster's Canadian,6,1750,8.95,13.43,12,161.16,21
S15440200003,2013-10-30,3943,Good and Quick Co,Whiskies,NEVADA,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
S08629500014,2012-10-29,4668,Clear Lake Payless Foods,Whiskies,CLEAR LAKE,11788,Black Velvet,6,1750,9.45,14.67,12,176.04,21
